http://dbpedia.org/ontology/guest	guest	http://dbpedia.org/ontology/TelevisionEpisode	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/plant	plant	http://dbpedia.org/ontology/Place	http://dbpedia.org/ontology/Plant
http://dbpedia.org/ontology/originalStartPoint	original start point	http://dbpedia.org/ontology/Canal	http://dbpedia.org/ontology/Place
http://dbpedia.org/ontology/sportCountry	sport country	http://dbpedia.org/ontology/Athlete	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/choreographer	choreographer	http://dbpedia.org/ontology/FigureSkater	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/winsAtProTournaments	wins at pro tournaments	http://dbpedia.org/ontology/GolfPlayer	
http://dbpedia.org/ontology/managementPlace	management place		http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/lowestState	lowest state	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/fuel	fuel		
http://dbpedia.org/ontology/chain	chain	http://dbpedia.org/ontology/Hotel	http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/superintendent	superintendent	http://dbpedia.org/ontology/Organisation	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/brand	brand	http://dbpedia.org/ontology/WrestlingEvent	http://dbpedia.org/ontology/TelevisionShow
http://dbpedia.org/ontology/vicePrimeMinister	vice prime minister		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/aircraftHelicopterObservation	aircraft helicopter observation	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/fastestDriver	fastest driver	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/fastestDriverTeam	fastest driver team	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/SportsTeam
http://dbpedia.org/ontology/firstDriverTeam	winning team	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/SportsTeam
http://dbpedia.org/ontology/thirdDriver	third driver	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/launchVehicle	launch vehicle	http://dbpedia.org/ontology/SpaceMission	
http://dbpedia.org/ontology/event	event		http://dbpedia.org/ontology/Event
http://dbpedia.org/ontology/recentWinner	recent winner	http://dbpedia.org/ontology/Race	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/waterwayThroughTunnel	waterway through tunnel	http://dbpedia.org/ontology/WaterwayTunnel	
http://dbpedia.org/ontology/teachingStaff	teaching staff	http://dbpedia.org/ontology/School	
http://dbpedia.org/ontology/vicePrincipal	vice principal	http://dbpedia.org/ontology/School	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/capitalCountry	capital country	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/formerHighschool	former highschool	http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete	http://dbpedia.org/ontology/EducationalInstitution
http://dbpedia.org/ontology/crew	crew	http://dbpedia.org/ontology/Spacecraft	http://dbpedia.org/ontology/SpaceMission
http://dbpedia.org/ontology/countryWithFirstSatelliteLaunched	country with first satellite launched	http://dbpedia.org/ontology/YearInSpaceflight	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/chef	chef	http://dbpedia.org/ontology/Restaurant	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/film	film	http://dbpedia.org/ontology/FilmFestival	http://dbpedia.org/ontology/Film
http://dbpedia.org/ontology/philosophicalSchool	philosophicalSchool	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/notableIdea	notableIdea	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/nationality	nationality	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/notableWork	notable work	http://dbpedia.org/ontology/Writer	http://dbpedia.org/ontology/Book
http://dbpedia.org/ontology/previousMission	previous mission	http://dbpedia.org/ontology/SpaceMission	http://dbpedia.org/ontology/SpaceMission
http://dbpedia.org/ontology/nextMission	next mission	http://dbpedia.org/ontology/SpaceMission	http://dbpedia.org/ontology/SpaceMission
http://dbpedia.org/ontology/academicAdvisor	academic advisor	http://dbpedia.org/ontology/Scientist	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/restingPlacePosition	resting place position	http://dbpedia.org/ontology/Person	http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://dbpedia.org/ontology/recordLabel	record label		http://dbpedia.org/ontology/RecordLabel
http://dbpedia.org/ontology/stateOfOrigin	state of origin	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/veneratedIn	venerated in	http://dbpedia.org/ontology/Saint	http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/militaryBranch	branch	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/MilitaryUnit
http://dbpedia.org/ontology/architecturalStyle	architectural style	http://dbpedia.org/ontology/ArchitecturalStructure	
http://dbpedia.org/ontology/governingBody	governing body	http://dbpedia.org/ontology/Place	http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/internationalAffiliation	international affiliation	http://dbpedia.org/ontology/PoliticalParty	
http://dbpedia.org/ontology/programmingLanguage	programming language	http://dbpedia.org/ontology/Software	
http://dbpedia.org/ontology/owningCompany	owning company		http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/highestPlace	highest place		http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/neighboringMunicipality	neighboring municipality	http://dbpedia.org/ontology/PopulatedPlace	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/thirdCommander	third commander	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/academicDiscipline	academic discipline	http://dbpedia.org/ontology/AcademicJournal	
http://dbpedia.org/ontology/rocketFunction	rocket function	http://dbpedia.org/ontology/Rocket	
http://dbpedia.org/ontology/cinematography	cinematography	http://dbpedia.org/ontology/Film	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/highestRegion	highest region	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/lowestMountain	lowest mountain		http://dbpedia.org/ontology/Mountain
http://dbpedia.org/ontology/capitalRegion	capital region	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/governmentRegion	government region	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/governmentPosition	government position	http://dbpedia.org/ontology/Island	http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://dbpedia.org/ontology/managementPosition	management position		http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://dbpedia.org/ontology/firstLeader	firstLeader		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/computingInput	Computing input	http://dbpedia.org/ontology/Software	
