http://dbpedia.org/ontology/aircraftFighter	 aircraft fighter	 http://dbpedia.org/ontology/aircraftFighter	 aircraft fighter	 905
http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 1
http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 2
http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 3
http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 213
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 2
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 2
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftElectronic	 aircraft electronic	 2
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 2
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 4
http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 56
http://dbpedia.org/ontology/aircraftHelicopterCargo	 aircraft helicopter cargo	 http://dbpedia.org/ontology/aircraftHelicopterCargo	 aircraft helicopter cargo	 9
http://dbpedia.org/ontology/aircraftHelicopterMultirole	 aircraft helicopter multirole	 http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 1
http://dbpedia.org/ontology/aircraftHelicopterMultirole	 aircraft helicopter multirole	 http://dbpedia.org/ontology/aircraftHelicopterMultirole	 aircraft helicopter multirole	 23
http://dbpedia.org/ontology/aircraftHelicopterObservation	 aircraft helicopter observation	 http://dbpedia.org/ontology/aircraftHelicopterObservation	 aircraft helicopter observation	 6
http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 2
http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 2
http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 2
http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 34
